organism=Escherichia_coli_300_genomes	genome=GCF_000284495.1_ASM28449v1	contig=NC_011993.1	method=probabilistic complexity
position	complexity
1633508	1.0000000000000004
1633994	0.5250000000000001
1634650	0.5750000000000002
1635247	1.2499999999999996
1638511	1.4499999999999988
1640780	1.3749999999999991
1641518	0.4000000000000001
1642295	0.2
1643426	0.1
1644354	0.15
1645437	0.15
1646628	0.15
1647808	0.125
1649014	0.1
1649854	0.05
1650468	0.1
1650802	0.2
1651914	0.325
1653150	0.175
1654621	0.125
1656383	0
1657732	0.025
1658821	0.025
1659346	0.025
1660002	0.125
1661016	0.15
1662207	0.07500000000000001
1663370	0.07500000000000001
1665038	0.1
1666647	0.07500000000000001
1668090	0.225
1669521	0.3
1670879	0.3
1672468	0.2
1674053	0.125
1674966	0.125
1675976	0.2
1677461	0.15
1678853	0.125
1680043	0.1
1681100	0.125
1682368	0.07500000000000001
1682782	0.025
1683369	0
1683949	0.025
1685394	0.15
1687088	0.175
1687931	0.07500000000000001
1688592	0.025
1689257	0.125
1690937	0.125
1692096	0.07500000000000001
1692873	0.025
1694002	0.025
1695096	0
1695644	0
1696464	0
1697526	0.025
1698024	0.025
1698560	0
1699109	0.07500000000000001
1700544	0.175
1701811	0.175
1702601	0.15
1703217	0.05
1703739	0.05
1704624	0.025
1705457	0.025
1706087	0.07500000000000001
1706956	0.07500000000000001
1707878	0.025
1708710	0
1709731	0.05
1710526	0.07500000000000001
1711382	0.1
1712358	0.1
1713542	0.05
1715013	0.025
1715947	0.025
1717169	0.025
1718525	0.05
1719879	0.175
1720960	0.325
1722156	0.27499999999999997
1722982	0.175
1723706	0.15
1724423	0.2
1725806	0.24999999999999997
1727191	0.2
1728064	0.025
1729433	0
1730568	0
1731252	0
1732111	0.05
1732942	0.1
1734184	0.125
1735168	0.1
1736294	0.05
1737231	0.025
1738058	0.025
1738457	0
1740187	0.05
1742485	0.3
1743648	0.27499999999999997
1744533	0.2
1745999	0.24999999999999997
1747077	0.225
1747920	0.15
1749242	0.15
1750629	0.325
1751703	0.47500000000000014
1752350	0.35000000000000003
1752857	0.37500000000000006
1753728	0.175
1754896	0.1
1755684	0.175
1756711	0.24999999999999997
1758780	0.175
1760718	0.025
1761815	0.025
1762565	0.025
1763383	0.07500000000000001
1764520	0.15
1765356	0.125
1766040	0.05
1766690	0.125
1767518	0.175
1768258	0.1
1769606	0.05
1771306	0.025
1772427	0
1772756	0.025
1773169	0.025
1774462	0.15
1776068	0.15
1777206	0.175
1777692	0.125
1778822	0.05
1779533	0.05
1780214	0.07500000000000001
1780953	0.1
1781702	0.05
1782495	0.05
1783618	0.175
1784492	0.225
1785937	0.2
1787494	0.05
1788562	0.05
1789761	0.05
1790367	0.1
1791272	0.125
1792196	0.07500000000000001
1792825	0.05
1793609	0.025
1794696	0
1795387	0.025
1796120	0.07500000000000001
1797177	0.07500000000000001
1798325	0.125
1799733	0.1
1800986	0.05
1802110	0.025
1803569	0.07500000000000001
1804494	0.175
1805192	0.225
1805900	0.2
1806526	0.125
1807393	0.15
1808716	0.125
1809810	0.07500000000000001
1810857	0.07500000000000001
1811830	0.05
1812430	0.07500000000000001
1812736	0.125
1813779	1.0500000000000005
1815505	1.424999999999999
1817009	0.5000000000000001
1817923	0.07500000000000001
1819288	0.24999999999999997
1820915	0.225
1821730	0.125
1822823	0.125
1823999	0.15
1825005	0.15
1825978	0.2
1826875	0.175
1827835	0.2
1829063	0.15
1830318	0.15
1831362	0.125
1831746	0
1832792	0.025
1833816	0.15
1834736	0.15
1835626	0.125
1837402	0.05
1839123	0.07500000000000001
1840649	0.175
1842313	0.175
1843352	0.125
1844102	0.05
1844691	0.15
1845790	0.125
1846609	0.05
1846932	0.07500000000000001
1847754	0.15
1848659	0.225
1849022	0.175
1849296	0.37500000000000006
1849968	1.974999999999997
1851387	2.1249999999999964
1852902	0.4250000000000001
1854207	0
1854885	0.025
1856246	0.025
1857503	0.025
1858259	0
1858607	0
1859451	0
1860425	0
1861580	0.025
1863192	0.125
1864773	0.3
1866499	0.4250000000000001
1867448	0.24999999999999997
1868286	0.05
1868996	0.1
1869937	0.125
1870621	0.15
1871296	0.07500000000000001
1872370	0.05
1873010	0
1873669	0.05
1874928	0.1
1876812	0.07500000000000001
1878469	0
1879862	0
1880583	0.025
1881576	0.125
1883503	0.175
1885616	0.1
1886575	0.025
1886851	0.025
1887318	0.05
1888211	0.05
1888831	0.025
1889458	0.025
1889899	0.05
1890444	0.05
1891126	0.05
1892484	0.37500000000000006
1894052	0.5750000000000002
1894887	0.35000000000000003
1895277	0.125
1896145	0.025
1897110	0.05
1898373	0.05
1900251	0.07500000000000001
1901229	0.05
1901761	0.175
1903030	0.9500000000000004
1904368	1.1749999999999998
1905634	0.4250000000000001
1906804	0.025
1907699	0
1908466	0.025
1909509	0.07500000000000001
1910328	0.05
1911210	0.05
1911773	0.05
1912439	0.05
1913059	0.025
1914169	0.05
1915648	0.05
1916337	0.07500000000000001
1916996	0.05
1917606	0.025
1918460	0.05
1920325	0.1
1922115	0.1
1923426	0.05
1924096	0.05
1925461	0.1
1926577	0.175
1927812	0.3
1929418	0.325
1930523	0.24999999999999997
1931050	0.15
1931784	0.175
1932742	0.37500000000000006
1934293	0.4250000000000001
1935520	0.24999999999999997
1936775	0.2
1938225	0.24999999999999997
1939128	0.225
1939987	0.2
1940454	0.3
1941623	0.325
1942556	0.07500000000000001
1943643	0.125
1944703	0.15
1945968	0.125
1947289	0.05
1948832	0.025
1949288	0.025
1950039	0.025
1950621	0.025
1951027	0.025
1951943	0.15
1952943	0.7000000000000003
1954199	0.8000000000000004
1955446	0.27499999999999997
1956687	0.05
1957586	0.05
1958127	0.05
1959094	0.05
1959801	0.07500000000000001
1960643	0.125
1961669	0.15
1962404	0.1
1963085	0.125
1964658	0.15
1966521	0.15
1967454	0.1
1967841	0.05
1968845	0.05
1969829	0.15
1970825	0.225
1971541	1.0250000000000004
1974923	1.3249999999999993
1975607	1.2999999999999994
1976886	1.7999999999999976
1978087	0.7000000000000003
1979406	1.1
1980240	0.9250000000000004
1981269	1.1749999999999998
1982196	0.9000000000000005
1982978	0.7750000000000004
1983879	0.7750000000000004
1984618	0.8500000000000004
1985323	1.0250000000000004
1985715	0.6250000000000002
1986266	0.5750000000000002
1986779	0.5750000000000002
1987315	0.4500000000000001
1988309	0.37500000000000006
1988759	0.24999999999999997
1989129	0.1
1989946	0.15
1991198	0.15
1992307	0.125
1992935	0.05
1994027	0.05
1994711	0.175
1995636	0.5750000000000002
1996759	1.6249999999999982
1997774	2.5999999999999948
1998606	3.124999999999993
2000156	2.6249999999999947
2001369	0.8750000000000004
2002439	0.1
2003058	0.07500000000000001
2003876	0.225
2004696	0.225
2005597	0.5250000000000001
2007173	1.5249999999999986
2010018	1.3249999999999993
2011338	1.3499999999999992
2012872	1.2749999999999997
2014661	1.2249999999999996
2016208	1.2499999999999996
2019932	1.3249999999999993
2027819	1.3249999999999993
2033112	1.674999999999998
2034060	1.5999999999999983
2035254	1.5999999999999983
2037185	1.674999999999998
2039220	1.974999999999997
2042340	2.1749999999999963
2043839	1.674999999999998
2045326	1.2499999999999996
2046754	1.399999999999999
2048469	1.7749999999999977
2049978	1.399999999999999
2051013	1.499999999999999
2054789	1.125
2056739	1.1749999999999998
2057034	1.125
2057614	1.5749999999999984
2057947	1.5249999999999986
2061937	0.9000000000000005
2065120	0.9000000000000005
2067522	1.0500000000000005
2069417	1.0250000000000004
2071462	0.9750000000000004
2072256	0.9000000000000005
2073227	0.9000000000000005
2075346	1.1
2079294	1.0250000000000004
2080414	0.9250000000000004
2081478	0.3
2082401	0.4500000000000001
2083041	0.6500000000000002
2083666	0.37500000000000006
2084827	0.5000000000000001
2085891	0.5000000000000001
2087496	0.8500000000000004
2088753	0.8250000000000004
2089929	0.7750000000000004
2090537	0.7750000000000004
2091722	0.8000000000000004
2092803	0.8000000000000004
2093508	0.7750000000000004
2094038	2.8999999999999937
2094596	2.8999999999999937
2094983	2.6249999999999947
2095636	2.474999999999995
2096829	2.849999999999994
2098089	3.0249999999999932
2099313	1.1999999999999995
2100265	0.9500000000000004
2100717	0.6000000000000002
2101118	1.15
2101604	1.1
2102470	0.4500000000000001
2103433	0.5250000000000001
2104372	0.6500000000000002
2105877	1.125
2107344	1.1
2108765	0.5750000000000002
2109677	0.5750000000000002
2110299	0.5500000000000002
2110548	0.5250000000000001
2111602	0.5250000000000001
2112710	0.47500000000000014
2113894	0.47500000000000014
2114962	0.47500000000000014
2115791	0.47500000000000014
2116454	0.47500000000000014
2117193	1.2249999999999996
2117880	2.9249999999999936
2118860	3.89999999999999
2120079	5.125000000000005
2121614	10.525000000000082
2122953	11.425000000000097
2123730	12.975000000000117
2124350	12.250000000000108
2124966	13.050000000000118
2129652	18.12500000000004
2130971	12.275000000000109
2132289	11.12500000000009
2133536	10.40000000000008
2137014	10.550000000000082
2138451	7.475000000000039
2140047	6.15000000000002
2141375	6.1250000000000195
2142220	5.800000000000015
2142943	5.750000000000014
2143989	5.675000000000013
2144851	5.775000000000015
2145514	4.599999999999998
2146506	4.649999999999999
2147698	4.674999999999999
2148548	4.950000000000003
2150808	2.9249999999999936
2152113	2.274999999999996
2152910	1.4749999999999988
2154930	1.399999999999999
2156716	0.27499999999999997
2157955	0.125
2158658	0.15
2160955	0.175
2163148	0.2
2164382	0.2
2166041	0.325
2167348	0.35000000000000003
2168095	0.27499999999999997
2169869	0.24999999999999997
2172114	0.325
2175214	0.4250000000000001
2177461	0.37500000000000006
2178867	0.225
2179927	0.5250000000000001
2180634	0.8250000000000004
2181227	0.5750000000000002
2182645	0.5000000000000001
2184068	0.47500000000000014
2185033	0.5000000000000001
2186808	0.8750000000000004
2188147	0.9500000000000004
2189170	1.2249999999999996
2190091	1.5749999999999984
2191101	2.249999999999996
2194436	2.0499999999999967
2195523	1.4749999999999988
2196705	0.6750000000000003
2198126	0.07500000000000001
2199264	0.1
2200245	0.1
2201075	0.125
2201909	0.125
2202784	0.15
2203575	0.6250000000000002
2204328	0.6750000000000003
2204977	0.24999999999999997
2205758	0.3
2206526	0.47500000000000014
2208299	0.5750000000000002
2209892	0.5750000000000002
2210581	0.4000000000000001
2211286	0.225
2212244	0.175
2213947	0.2
2216999	0.3
2220719	0.37500000000000006
2222754	2.9499999999999935
2223217	2.874999999999994
2224237	2.9749999999999934
2225931	0.35000000000000003
2227632	0.325
2229198	0.27499999999999997
2230555	0.225
2231062	0.1
2231703	0.025
2232902	0.15
2234332	0.175
2234811	0.05
2235211	0.05
2236045	0.05
2237079	0.025
2238123	0.05
2239905	0.05
2242122	0.025
2243485	0
2244418	0
2245171	0.05
2245960	0.15
2247112	0.24999999999999997
2249000	0.37500000000000006
2249913	0.2
2250456	0
2251376	0
2252327	0.1
2252809	0.1
2253742	0.175
2254972	0.225
2256338	0.24999999999999997
2257619	0.2
2258939	0.225
2260238	0.175
2261478	0.125
2262408	0.125
2263418	0.24999999999999997
2264863	0.24999999999999997
2266885	0.15
2268228	0.07500000000000001
2269329	0.05
2270356	0.1
2271333	0.225
2272615	0.27499999999999997
2273565	0.35000000000000003
2274606	0.35000000000000003
2275794	0.325
2276721	0.175
2278494	0.175
2279826	0.1
2280860	0.125
2282383	0.1
2283098	0.5000000000000001
2283666	0.5500000000000002
2284908	0.27499999999999997
2286252	0.27499999999999997
2287140	0.225
2288192	0.2
2289434	0.2
2291201	0.2
2292656	0.225
2293715	0.175
2295024	0.2
2295995	0.175
2297096	0.175
2298066	0.15
2299444	0.15
2300591	0.15
2301375	0.15
2302174	0.175
2303188	0.9500000000000004
2304752	1.0500000000000005
2305902	1.0750000000000002
2306787	0.15
2307588	0
2308835	0.025
2310043	0.025
2310384	0.025
2310854	0.025
2311596	0
2312232	0
2312861	0
2313396	0.025
2314049	0.025
2314815	0.05
2316413	0.025
2317784	0.025
2318153	0.025
2318591	0.025
2319052	0.05
2320269	0.175
2322131	0.15
2323354	0.2
2324211	0.24999999999999997
2325344	0.4000000000000001
2326547	0.325
2329186	0.3
2330864	0.3
2332813	0.5250000000000001
2335318	0.47500000000000014
2336920	0.47500000000000014
2338140	0.6500000000000002
2338796	0.7500000000000003
2339779	0.47500000000000014
2341063	0.4000000000000001
2342117	0.4000000000000001
2343334	0.4000000000000001
2346357	0.37500000000000006
2349009	0.27499999999999997
2350162	0.1
2352468	0.125
2354290	0.07500000000000001
2356673	0.05
2360373	0.05
2362271	0
2362963	0.4500000000000001
2363469	3.92499999999999
2364535	4.599999999999998
2365757	1.125
2367523	0.5250000000000001
2368956	0
2370178	0.125
2372036	0.125
2372577	0.5000000000000001
2373641	1.724999999999998
2374945	1.4499999999999988
2375954	1.0500000000000005
2377166	0.5250000000000001
2378138	0
2378900	0.025
2379453	0.07500000000000001
2380622	0.07500000000000001
2381689	0.07500000000000001
2383164	0.025
2384597	0.025
2385868	0.025
2386858	0.025
2387219	0.025
2387539	0
2388459	0
2389615	0.025
2390524	0.025
2391347	0.025
2392558	0.05
2394129	0.05
2395008	0.025
2395446	0.07500000000000001
2396200	0.24999999999999997
2396908	0.37500000000000006
2397505	0.35000000000000003
2398340	0.6000000000000002
2399387	0.4500000000000001
2400887	0.07500000000000001
2402736	0.05
2403805	0.025
2404230	0.025
2404790	0.025
2405564	0.025
2407413	0.025
2409497	0.05
2410413	0.05
2411567	0.025
2412893	0.025
2413461	0.05
2414028	0.07500000000000001
2414782	0.1
2416779	0.07500000000000001
2417771	0
2419046	0
2420374	0
2420957	0
2421514	0
2422681	0.025
2424429	0.05
2426472	0.05
2427516	0.025
2428120	0.025
2428774	0.025
2429555	0
2430117	0.025
2430765	0.1
2432732	0.1
2433485	0.05
2434183	0.025
2435007	0.1
2436010	0.15
2436951	0.125
2438089	0.05
2439129	0.025
2440236	0.025
2441191	0.025
2442352	0.025
2443294	0.025
2444113	0.025
2445025	0.025
2446166	0.175
2447330	0.225
2448414	0.175
2449878	0.05
2451650	0.05
2452913	0.05
2453360	0.025
2454038	0
2454855	0.025
2455813	0.025
2456857	0.025
2457764	0.15
2458788	0.175
2459482	0.125
2459982	0.07500000000000001
2460470	0.07500000000000001
2461115	0.15
2462835	0.2
2464523	0.2
2465614	0.07500000000000001
2467132	0.025
2468859	0.05
2469838	0.1
2471022	0.175
2472131	0.15
2473269	0.7500000000000003
2474452	1.5499999999999985
2475806	1.8499999999999976
2477157	1.2999999999999994
2478698	1.1749999999999998
2480048	0.37500000000000006
2481353	0.4000000000000001
2483461	0.5000000000000001
2485886	0.5000000000000001
2487005	0.4000000000000001
2488394	0.35000000000000003
2489920	0.175
2491373	0.15
2492121	0.1
2492457	0.1
2493391	0.07500000000000001
2494962	0.07500000000000001
2496806	0.1
2498038	0.1
2498848	0.2
2500527	0.125
2502318	0.07500000000000001
2503379	0.1
2504561	0.1
2505370	0.05
2506234	0.07500000000000001
2507549	0.05
2508455	0.025
2509378	0.1
2510934	0.15
2512678	0.125
2514570	0.125
2514958	0.07500000000000001
2515902	0.24999999999999997
2517818	0.3
2519140	0.24999999999999997
2520245	0.27499999999999997
2521292	0.325
2522176	0.35000000000000003
2523228	0.1
2523833	0.05
2524951	0.05
2526529	0.025
2527638	0
2528689	0
2529687	0
2530724	0
2531883	0.025
2532606	0.07500000000000001
2533321	0.125
2533963	0.07500000000000001
2535102	0.025
2536078	0
2536932	0.025
2537857	0.125
2538918	0.2
2540042	0.5500000000000002
2541206	0.5500000000000002
2542545	0.225
2543378	0.05
2543951	0.025
2544375	0.025
2545236	0.05
2546124	0.125
2547106	0.6500000000000002
2547928	0.5250000000000001
2548520	0.5500000000000002
2549303	0.6000000000000002
2550448	1.8999999999999972
2551842	1.8999999999999972
2553154	0.325
2554530	0.025
2555532	0
2556662	0.025
2557519	0.025
2557916	0
2558610	0.05
2559516	0.05
2560265	0
2560830	0.025
2561250	0.07500000000000001
2562850	0.1
2564754	0.07500000000000001
2566250	0.07500000000000001
2567828	0.05
2568785	0.025
2570130	0.07500000000000001
2572176	0.15
2574746	0.2
2577020	0.15
2577765	0.05
2578457	0.07500000000000001
2578987	0.1
2580417	0.24999999999999997
2581871	0.8500000000000004
2582827	0.9500000000000004
2583371	0.24999999999999997
2583914	0.225
2584887	0.05
2585758	0.24999999999999997
2586279	4.449999999999996
2587143	5.125000000000005
2588618	0.9500000000000004
2589550	0.05
2590241	0.025
2591308	0.025
2592352	0.025
2593508	0.025
2594346	0.05
2595870	0.05
2597678	0.1
2599609	0.15
2600989	0.125
2601187	0.1
2601845	0.125
2602388	0.225
2603540	0.225
2605131	0.07500000000000001
2606714	0.125
2611496	0.15
2616131	0.175
2617763	0.2
2619168	0.15
2620075	0.07500000000000001
2621518	0.025
2622428	0
2623393	0
2624700	0
2625791	0
2627158	0
2628100	0.05
2629603	0.07500000000000001
2633258	0.07500000000000001
2636368	0.07500000000000001
2637672	0.05
2638844	0
2639645	0
2639924	0
2641019	0
2642218	0
2642733	0
2643105	0
2643933	0
2644896	0
2645781	0.025
2646671	0.05
2647645	0.05
2648903	1.2249999999999996
2650104	2.274999999999996
2651254	2.499999999999995
2652061	1.699999999999998
2653039	1.0000000000000004
2654135	0.9000000000000005
2655414	0.9000000000000005
2656684	0.35000000000000003
2658913	0.47500000000000014
2661268	0.4250000000000001
2662555	0.175
2664105	0.15
2664914	0.125
2665811	0.125
2666824	0.15
2668037	0.05
2671292	0.07500000000000001
2674272	0.05
2675298	0
2675925	0.05
2676876	0.27499999999999997
2677486	0.37500000000000006
2678501	0.15
2679056	0
2679798	0
2680626	0
2681416	0
2682515	0
2683917	0.025
2685253	0.025
2685968	0
2686771	0
2687416	0
2688923	0
2690087	0
2691255	0.025
2692395	0.05
2693232	0.05
2693773	0.025
2694614	0.025
2695525	0.1
2696460	0.07500000000000001
2697088	0.15
2698799	0.125
2700920	0.1
2701831	0.07500000000000001
2702613	0.4000000000000001
2705116	0.5250000000000001
2705728	0.5250000000000001
2706041	0.5250000000000001
2713030	0.4500000000000001
2714812	0.1
2715665	0.025
2716658	0.025
2717468	0.05
2718469	0.05
2719652	0.025
2720759	0.07500000000000001
2721688	0.1
2722275	0.1
2723137	0.175
2724007	0.225
2724498	0.4250000000000001
2725097	0.24999999999999997
2725786	0.225
2726203	0.225
2727144	0.225
2728350	0.3
2729469	0.35000000000000003
2730441	0.37500000000000006
2731300	0.3
2732655	0.225
2733805	0.225
2734183	0.225
2734542	0.225
2735167	0.6000000000000002
2736350	0.6750000000000003
2736845	0.7000000000000003
2737455	2.3249999999999957
2738244	3.8749999999999902
2740022	5.025000000000004
2741839	5.525000000000011
2742302	6.075000000000019
2743156	8.350000000000051
2746388	8.750000000000057
2747398	8.95000000000006
2748148	7.950000000000045
2748768	8.32500000000005
2749265	9.225000000000064
2749884	7.475000000000039
2750381	8.400000000000052
2750815	6.425000000000024
2751341	6.600000000000026
2751809	6.1250000000000195
2752155	7.475000000000039
2752368	7.725000000000042
2752702	6.725000000000028
2753355	6.300000000000022
2754213	6.500000000000025
2755175	6.525000000000025
2756618	7.200000000000035
2758018	9.975000000000074
2758893	7.925000000000045
2759837	7.975000000000046
2760322	8.075000000000047
2760864	8.725000000000056
2762318	8.700000000000056
2764719	6.525000000000025
2765308	6.025000000000018
2765670	5.625000000000012
2766080	4.725
2766639	5.47500000000001
2767466	4.524999999999997
2768586	3.2249999999999925
2770524	3.399999999999992
2771667	0.8500000000000004
2773048	0.4500000000000001
2774426	0.5000000000000001
2776003	0.47500000000000014
2777055	0.4250000000000001
2777611	0.4250000000000001
2777999	0.4000000000000001
2778410	0.025
2778832	0.025
2779343	0
2780436	0
2780870	0
2781358	0.05
2782247	0.05
2783217	0.05
2783764	0.05
2784089	0.025
2785339	0.05
2786900	0.05
2788338	0.025
2789464	0.05
2790549	0.15
2791829	0.27499999999999997
2792913	0.2
2793439	0.225
2794941	0.27499999999999997
2796313	0.47500000000000014
2797403	0.35000000000000003
2798589	0.025
2799654	0.025
2800026	0.1
2800316	0.07500000000000001
2801690	0.1
2803333	0.05
2805027	0.05
2805876	0.07500000000000001
2806735	0.125
2807671	0.15
2808752	0.125
2809510	0.07500000000000001
2810186	0.07500000000000001
2810765	0.07500000000000001
2811440	0.05
2812073	0.07500000000000001
2812935	0.125
2814172	0.05
2815835	0.07500000000000001
2817118	0.2
2819035	0.27499999999999997
2820577	0.5750000000000002
2821496	0.4250000000000001
2822988	0.35000000000000003
2824438	0.5000000000000001
2825623	0.5500000000000002
2826270	0.4500000000000001
2826703	0.05
2827288	0
2827943	0
2829078	0
2830412	0
2831790	0.025
2833005	0.025
2833666	0
2834284	0
2834899	0
2835462	0
2836158	0
2837221	0.07500000000000001
2838839	0.175
2840137	0.225
2840562	0.7500000000000003
2842300	1.2749999999999997
2844015	1.5499999999999985
2844777	0.9750000000000004
2845811	0.7750000000000004
2846893	0.8000000000000004
2847840	0.7750000000000004
2848552	0.8750000000000004
2849711	1.724999999999998
2851057	1.3499999999999992
2852079	1.3749999999999991
2853029	1.6249999999999982
2854157	0.9750000000000004
2855180	0.025
2855867	0
2856753	0
2857514	0.025
2858109	0.025
2858638	0
2859148	0
2859662	0
2860678	0
2861848	0.07500000000000001
2863072	1.424999999999999
2864500	2.0499999999999967
2865797	0.8250000000000004
2867552	0.025
2868950	0.175
2869846	0.2
2870603	0.2
2871037	0.225
2871903	0.27499999999999997
2872718	0.24999999999999997
2873788	0.225
2875242	0.225
2876431	0.27499999999999997
2877781	0.6250000000000002
2879186	1.1749999999999998
2880733	1.6249999999999982
2881543	1.3499999999999992
2883340	1.1
2885501	1.3249999999999993
2887056	0.325
2888498	0.1
2889133	0.125
2889425	0.175
2890744	0.325
2892559	0.24999999999999997
2894645	0.2
2896924	0.15
2898285	0.2
2899633	0.125
2900967	0
2901601	0.025
2902156	0.025
2903212	0
2903977	0
2905195	0.025
2907078	0.025
2908464	0.05
2909592	0.05
2910694	0.025
2911619	0.175
2913148	0.175
2914726	0.2
2916432	0.025
2917354	0.025
2917988	0.05
2918948	0.05
2919688	0.025
2920363	0.025
2921286	0.07500000000000001
2922194	0.07500000000000001
2923018	0.025
2923694	0.07500000000000001
2924722	0.6250000000000002
2930189	1.0250000000000004
2931361	2.6999999999999944
2936807	4.524999999999997
2938465	4.349999999999994
2939862	4.299999999999994
2941002	5.100000000000005
2941848	4.599999999999998
2944241	5.250000000000007
2946694	5.0000000000000036
2948144	3.99999999999999
2948984	2.9249999999999936
2952637	3.074999999999993
2953123	2.1749999999999963
2955486	1.8749999999999971
2956330	1.6249999999999982
2957218	1.6249999999999982
2958596	1.6249999999999982
2959830	1.649999999999998
2961126	1.5999999999999983
2962650	0.025
2964291	0
2966975	0.025
2970183	0.025
2973487	0
2975345	0
2975695	0.025
2976177	0.025
2976701	0.025
2977535	0.025
2978376	0.025
2980088	0
2981489	0
2982180	0
2982783	0
2983553	0
2984157	0.025
2984894	0.025
2986042	0.07500000000000001
2987711	0.1
2989892	0.1
2991046	0.125
2992266	0.125
2993067	0.05
2994251	0.07500000000000001
2995655	0.07500000000000001
2996484	0.05
2997779	1.2749999999999997
2999239	2.7499999999999942
3000699	3.099999999999993
3002639	0.5750000000000002
3004238	0.325
3004913	0.025
3006082	0.07500000000000001
3008043	0.07500000000000001
3009293	0.1
3010554	0.07500000000000001
3011905	0.05
3013112	0.07500000000000001
3014431	0.1
3015677	0.05
3016455	0.05
3018615	0.1
3020831	0.07500000000000001
3021935	0.07500000000000001
3023757	0.07500000000000001
3026057	0.1
3027433	0.1
3028810	0.07500000000000001
3029774	0.05
3030977	0.1
3033097	0.125
3033885	0.1
3034345	0.05
3035420	0.025
3036629	0.025
3038244	0.025
3039472	0.025
3040300	0
3041120	0
3041624	0
3041942	0
3042808	0
3043704	0
3044353	0.025
3045270	0.125
3047589	0.15
3049338	0.07500000000000001
3050104	0.025
3051700	0.025
3052913	0.025
3054161	0
3055139	0
3055760	0.07500000000000001
3056006	0.07500000000000001
3056472	0.07500000000000001
3057778	0.025
3058979	0.15
3059480	0.4250000000000001
3060182	1.699999999999998
3061353	3.4499999999999917
3062232	2.9749999999999934
3063229	1.3249999999999993
3064009	0.125
3064896	0.1
3066056	0
3067392	0
3068533	0.05
3069630	0.05
3070158	0.05
3070801	0.05
3071481	0.05
3072152	0.07500000000000001
3072819	0.125
3073427	0.175
3073925	0.125
3074654	0.24999999999999997
3076002	0.24999999999999997
3076945	0.175
3077998	0.15
3079666	0.175
3081319	0.27499999999999997
3082362	0.3
3083323	0.07500000000000001
3084823	0.1
3086424	0.05
3087183	0.2
3088894	0.225
3089937	0.2
3090613	0.025
3091412	0.025
3092266	0.025
3093095	0.025
3093621	0.05
3094493	0.05
3095353	0.05
3096006	0.025
3096431	0.025
3096880	0
3097738	0.025
3098874	0.1
3100018	0.07500000000000001
3101076	0.1
3101783	0.07500000000000001
3102305	0.05
3103352	0.05
3104043	0.05
3104785	0.07500000000000001
3106155	0.125
3107899	0.4500000000000001
3109719	1.399999999999999
3110582	2.849999999999994
3111935	2.7249999999999943
3113073	2.549999999999995
3114509	2.524999999999995
3115727	2.549999999999995
3117107	2.6249999999999947
3118785	4.099999999999991
3120146	4.649999999999999
3121390	4.174999999999992
3122849	4.424999999999995
3124059	4.9250000000000025
3125286	5.2750000000000075
3126211	5.650000000000013
3126440	5.150000000000006
3126916	6.1250000000000195
3127638	4.02499999999999
3129467	3.374999999999992
3130326	0.9500000000000004
3131400	1.1749999999999998
3132188	1.125
3132673	1.1749999999999998
3133137	2.1249999999999964
3139122	2.199999999999996
3139883	1.499999999999999
3140558	1.4749999999999988
3143408	1.5249999999999986
3147014	1.3499999999999992
3149296	0.8250000000000004
3150606	0.5000000000000001
3151424	0.175
3152573	0.2
3153848	0.2
3155231	0.2
3156191	0.4250000000000001
3158012	0.37500000000000006
3159312	0.35000000000000003
3159925	0.325
3160635	0.325
3161795	0.27499999999999997
3162867	0.225
3163713	0.225
3164411	0.225
3165503	0.24999999999999997
3166609	0.15
3167363	0.2
3168248	0.24999999999999997
3169392	0.24999999999999997
3171363	0.2
3172931	0.05
3173621	0.05
3173928	0.05
3174336	0.07500000000000001
3174820	0.125
3175918	0.125
3177356	0.1
3178428	0.1
3179483	0.125
3180374	0.27499999999999997
3181080	0.35000000000000003
3182201	0.4250000000000001
3183008	0.225
3183888	0.1
3184581	0.05
3185168	0
3186380	0.025
3187443	0.025
3188291	0.025
3189487	0.07500000000000001
3190587	0.15
3191664	0.125
3192306	0.125
3193586	0.1
3195322	0.125
3196756	0.125
3197997	0.175
3200865	0.2
3203198	0.225
3204347	0.07500000000000001
3206080	0.37500000000000006
3208150	0.7000000000000003
3209304	1.1
3209794	0.5000000000000001
3210471	0.225
3211472	0.325
3212359	0.2
3212887	0.3
3214264	0.4250000000000001
3214743	0.325
3215388	0.175
3216302	0.175
3217311	0.2
3218324	0.2
3219222	0.225
3221075	0.24999999999999997
3223156	0.24999999999999997
3224421	0.05
3225125	0.05
3225775	0.025
3226301	0.05
3227561	0.025
3228785	0.025
3229707	0.1
3231670	0.07500000000000001
3232920	0.05
3233604	0.05
3234393	0.05
3235303	0.025
3235837	0.125
3236774	0.225
3238404	0.47500000000000014
3240051	0.9250000000000004
3241847	0.7750000000000004
3242697	0.5250000000000001
3242982	0.37500000000000006
3243666	0.125
3244840	0.125
3246807	0.07500000000000001
3248992	0.05
3251085	0.07500000000000001
3252288	0.025
3253281	0
3254498	0
3255184	0
3255781	0.05
3256569	0.07500000000000001
3257697	0.1
3258452	0.125
3259535	0.1
3260816	0.07500000000000001
3261668	0.05
3262759	0.05
3264747	0.07500000000000001
3265999	0.175
3266888	0.27499999999999997
3267869	0.175
3269362	0.025
3271007	0.025
3271860	0
3272736	0
3274958	0.05
3276725	0.07500000000000001
3277729	0.07500000000000001
